5.88004,1637
5.89004,1636
5.90004,1635
5.91004,1634
5.92004,1633
5.93004,1632
5.94004,1631
5.95004,1630
5.96004,1629
5.97004,1628
5.98004,1627
5.99004,1626
6.00004,1625
6.01004,1624
6.02004,1623
6.03004,1622
6.04004,1621
6.05004,1620
6.06004,1619
6.07004,1618
6.08004,1617
6.09004,1616
6.10004,1615
6.11004,1614
6.12005,1613
6.13005,1612
6.14005,1611
6.15005,1610
6.16005,1609
6.17005,1608
6.18005,1607
6.19005,1606
6.20005,1605
6.21005,1604
6.22005,1603
6.23005,1602
6.24005,1601
6.25005,1600
6.26005,1599
6.27005,1598
6.28005,1597
6.29005,1596
6.30005,1595
6.31005,1594
6.32005,1593
6.33005,1592
6.34005,1590.99
6.35005,1589.99
6.36005,1588.99
6.37005,1587.99
6.38005,1586.99
6.39005,1585.99
6.40005,1584.99
6.41005,1583.99
6.42005,1582.99
6.43005,1581.99
6.44005,1580.99
6.45005,1579.99
6.46005,1578.99
6.47005,1577.99
6.48005,1576.99
6.49005,1575.99
6.50005,1574.99
6.51005,1573.99
6.52005,1572.99
6.53005,1571.99
6.54005,1570.99
6.55006,1569.99
6.56006,1568.99
6.57006,1567.99
6.58006,1566.99
6.59006,1565.99
6.60006,1564.99
6.61006,1563.99
6.62006,1562.99
6.63006,1561.99
6.64006,1560.99
6.65006,1559.99
6.66006,1558.99
6.67006,1557.99
6.68006,1556.99
6.69006,1555.99
6.70006,1554.99
6.71006,1553.99
6.72006,1552.99
6.73006,1551.99
6.74006,1550.99
6.75006,1549.99
6.76006,1548.99
6.77006,1547.99
6.78006,1546.99
6.79006,1545.99
6.80006,1544.99
6.81006,1543.99
6.82006,1542.99
6.83006,1541.99
6.84006,1540.99
6.85006,1539.99
6.86006,1538.99
6.87006,1537.99
6.88006,1536.99
6.89006,1535.99
6.90006,1534.99
6.91006,1533.99
6.92006,1532.99
6.93006,1531.99
6.94006,1530.99
6.95006,1529.99
6.96006,1528.99
6.97006,1527.99
6.98006,1526.99
6.99007,1525.99
7.00007,1524.99
7.01007,1523.99
7.02007,1522.99
7.03007,1521.99
7.04007,1520.99
7.05007,1519.99
7.06007,1518.99
7.07007,1517.99
7.08007,1516.99
7.09007,1515.99
7.10007,1514.99
7.11007,1513.99
7.12007,1512.99
7.13007,1511.99
7.14007,1510.99
7.15007,1509.99
7.16007,1508.99
7.17007,1507.99
7.18007,1506.99
7.19007,1505.99
7.20007,1504.99
7.21007,1503.99
7.22007,1502.99
7.23007,1501.99
7.24007,1500.99
7.25007,1499.99
7.26007,1498.99
7.27007,1497.99
7.28007,1496.99
7.29007,1495.99
7.30007,1494.99
7.31007,1493.99
7.32007,1492.99
7.33007,1491.99
7.34007,1490.99
7.35007,1489.99
7.36007,1488.99
7.37007,1487.99
7.38007,1486.99
7.39007,1485.99
7.40007,1484.99
7.41007,1483.99
7.42007,1482.99
7.43008,1481.99
7.44008,1480.99
7.45008,1479.99
7.46008,1478.99
7.47008,1477.99
7.48008,1476.99
7.49008,1475.99
7.50008,1474.99
7.51008,1473.99
7.52008,1472.99
7.53008,1471.99
7.54008,1470.99
7.55008,1469.99
7.56008,1468.99
7.57008,1467.99
7.58008,1466.99
7.59008,1465.99
7.60008,1464.99
7.61008,1463.99
7.62008,1462.99
7.63008,1461.99
7.64008,1460.99
7.65008,1459.99
7.66008,1458.99
7.67008,1457.99
7.68008,1456.99
7.69008,1455.99
7.70008,1454.99
7.71008,1453.99
7.72008,1452.99
7.73008,1451.99
7.74008,1450.99
7.75008,1449.99
7.76008,1448.99
7.77008,1447.99
7.78008,1446.99
7.79008,1445.99
7.80008,1444.99
7.81008,1443.99
7.82008,1442.99
7.83008,1441.99
7.84008,1440.99
7.85008,1439.99
7.86009,1438.99
7.87009,1437.99
7.88009,1436.99
7.89009,1435.99
7.90009,1434.99
7.91009,1433.99
7.92009,1432.99
7.93009,1431.99
7.94009,1430.99
7.95009,1429.99
7.96009,1428.99
7.97009,1427.99
7.98009,1426.99
7.99009,1425.99
8.00009,1424.99
8.01009,1423.99
8.02009,1422.99
8.03009,1421.99
8.04009,1420.99
8.05009,1419.99
8.06009,1418.99
8.07009,1417.99
8.08009,1416.99
8.09009,1415.99
8.10009,1414.99
8.11009,1413.99
8.12009,1412.99
8.13009,1411.99
8.14009,1410.99
8.15009,1409.99
8.16009,1408.99
8.17009,1407.99
8.18009,1406.99
8.19009,1405.99
8.20009,1404.99
8.21009,1403.99
8.22009,1402.99
8.23009,1401.99
8.24009,1400.99
8.25009,1399.99
8.26009,1398.99
8.27009,1397.99
8.28009,1396.99
8.29009,1395.99
8.30009,1394.99
8.31009,1393.99
8.3201,1392.99
8.3301,1391.99
8.3401,1390.99
8.3501,1389.99
8.3601,1388.99
8.3701,1387.99
8.3801,1386.99
8.3901,1385.99
8.4001,1384.99
8.4101,1383.99
8.4201,1382.99
8.4301,1381.99
8.4401,1380.99
8.4501,1379.99
8.4601,1378.99
8.4701,1377.99
8.4801,1376.99
8.4901,1375.99
8.5001,1374.99
8.5101,1373.99
8.5201,1372.99
8.5301,1371.99
8.5401,1370.99
8.5501,1369.99
8.5601,1368.99
8.5701,1367.99
8.5801,1366.99
8.5901,1365.99
8.6001,1364.99
8.6101,1363.99
8.6201,1362.99
8.6301,1361.99
8.6401,1360.99
8.6501,1359.99
8.6601,1358.99
8.6701,1357.99
8.6801,1356.99
8.6901,1355.99
8.7001,1354.99
8.7101,1353.99
8.7201,1352.99
8.7301,1351.99
8.7401,1350.99
8.7501,1349.99
8.76011,1348.99
8.77011,1347.99
8.78011,1346.99
8.79011,1345.99
8.80011,1344.99
8.81011,1343.99
8.82011,1342.99
8.83011,1341.99
8.84011,1340.99
8.85011,1339.99
8.86011,1338.99
8.87011,1337.99
8.88011,1336.99
8.89011,1335.99
8.90011,1334.99
8.91011,1333.99
8.92011,1332.99
8.93011,1331.99
8.94011,1330.99
8.95011,1329.99
8.96011,1328.99
8.97011,1327.99
8.98011,1326.99
8.99011,1325.99
9.00011,1324.99
9.01011,1323.99
9.02011,1322.99
9.03011,1321.99
9.04011,1320.99
9.05011,1319.99
9.06011,1318.99
9.07011,1317.99
9.08011,1316.99
9.09011,1315.99
9.10011,1314.99
9.11011,1313.99
9.12011,1312.99
9.13011,1311.99
9.14011,1310.99
9.15011,1309.99
9.16011,1308.99
9.17011,1307.99
9.18011,1306.99
9.19011,1305.99
9.20012,1304.99
9.21012,1303.99
9.22012,1302.99
9.23012,1301.99
9.24012,1300.99
9.25012,1299.99
9.26012,1298.99
9.27012,1297.99
9.28012,1296.99
9.29012,1295.99
9.30012,1294.99
9.31012,1293.99
9.32012,1292.99
9.33012,1291.99
9.34012,1290.99
9.35012,1289.99
9.36012,1288.99
9.37012,1287.99
9.38012,1286.99
9.39012,1285.99
9.40012,1284.99
9.41012,1283.99
9.42012,1282.99
9.43012,1281.99
9.44012,1280.99
9.45012,1279.99
9.46012,1278.99
9.47012,1277.99
9.48012,1276.99
9.49012,1275.99
9.50012,1274.99
9.51012,1273.99
9.52012,1272.99
9.53012,1271.99
9.54012,1270.99
9.55012,1269.99
9.56012,1268.99
9.57012,1267.99
9.58012,1266.99
9.59012,1265.99
9.60012,1264.99
9.61012,1263.99
9.62012,1262.99
9.63013,1261.99
