8.65e-07,1.76544e-06,1.62133,1.76544
8.7e-07,1.77353e-06,1.61728,1.77353
8.75e-07,1.78159e-06,1.61324,1.78159
8.8e-07,1.78964e-06,1.6092,1.78964
8.85e-07,1.79766e-06,1.60518,1.79766
8.9e-07,1.80567e-06,1.60117,1.80567
8.95e-07,1.81366e-06,1.59717,1.81366
9e-07,1.82162e-06,1.59317,1.82162
9.05e-07,1.82957e-06,1.58919,1.82957
9.1e-07,1.83749e-06,1.58522,1.83749
9.15e-07,1.8454e-06,1.58125,1.8454
9.2e-07,1.85329e-06,1.5773,1.85329
9.25e-07,1.86115e-06,1.57336,1.86115
9.3e-07,1.869e-06,1.56942,1.869
9.35e-07,1.87683e-06,1.5655,1.87683
9.4e-07,1.88464e-06,1.56159,1.88464
9.45e-07,1.89242e-06,1.55768,1.89242
9.5e-07,1.90019e-06,1.55379,1.90019
9.55e-07,1.90794e-06,1.5499,1.90794
9.6e-07,1.91567e-06,1.54603,1.91567
9.65e-07,1.92338e-06,1.54216,1.92338
9.7e-07,1.93107e-06,1.53831,1.93107
9.75e-07,1.93875e-06,1.53446,1.93875
9.8e-07,1.9464e-06,1.53063,1.9464
9.85e-07,1.95403e-06,1.5268,1.95403
9.9e-07,1.96165e-06,1.52298,1.96165
9.95e-07,1.96924e-06,1.51918,1.96924
1e-06,1.97682e-06,1.51538,1.97682
1.005e-06,1.98438e-06,1.51159,1.98438
1.01e-06,1.99192e-06,1.50781,1.99192
1.015e-06,1.99944e-06,1.50404,1.99944
1.02e-06,2.00694e-06,1.50028,2.00694
1.025e-06,2.01442e-06,1.49653,2.01442
1.03e-06,2.02189e-06,1.49279,2.02189
1.035e-06,2.02933e-06,1.48906,2.02933
1.04e-06,2.03676e-06,1.48533,2.03676
1.045e-06,2.04417e-06,1.48162,2.04417
1.05e-06,2.05156e-06,1.47792,2.05156
1.055e-06,2.05893e-06,1.47422,2.05893
1.06e-06,2.06628e-06,1.47054,2.06628
1.065e-06,2.07361e-06,1.46686,2.07361
1.07e-06,2.08093e-06,1.46319,2.08093
1.075e-06,2.08823e-06,1.45953,2.08823
1.08e-06,2.09551e-06,1.45589,2.09551
1.085e-06,2.10277e-06,1.45225,2.10277
1.09e-06,2.11001e-06,1.44862,2.11001
1.095e-06,2.11724e-06,1.44499,2.11724
1.1e-06,2.12444e-06,1.44138,2.12444
1.105e-06,2.13163e-06,1.43778,2.13163
1.11e-06,2.1388e-06,1.43418,2.1388
1.115e-06,2.14596e-06,1.4306,2.14596
1.12e-06,2.15309e-06,1.42702,2.15309
1.125e-06,2.16021e-06,1.42345,2.16021
1.13e-06,2.16731e-06,1.4199,2.16731
1.135e-06,2.17439e-06,1.41635,2.17439
1.14e-06,2.18145e-06,1.4128,2.18145
1.145e-06,2.1885e-06,1.40927,2.1885
1.15e-06,2.19553e-06,1.40575,2.19553
1.155e-06,2.20254e-06,1.40224,2.20254
1.16e-06,2.20953e-06,1.39873,2.20953
1.165e-06,2.21651e-06,1.39523,2.21651
1.17e-06,2.22347e-06,1.39174,2.22347
1.175e-06,2.23041e-06,1.38827,2.23041
1.18e-06,2.23733e-06,1.38479,2.23733
1.185e-06,2.24424e-06,1.38133,2.24424
1.19e-06,2.25113e-06,1.37788,2.25113
1.195e-06,2.258e-06,1.37443,2.258
1.2e-06,2.26486e-06,1.371,2.26486
1.205e-06,2.2717e-06,1.36757,2.2717
1.21e-06,2.27852e-06,1.36415,2.27852
1.215e-06,2.28532e-06,1.36074,2.28532
1.22e-06,2.29211e-06,1.35734,2.29211
1.225e-06,2.29888e-06,1.35395,2.29888
1.23e-06,2.30563e-06,1.35056,2.30563
1.235e-06,2.31237e-06,1.34719,2.31237
1.24e-06,2.31908e-06,1.34382,2.31908
1.245e-06,2.32579e-06,1.34046,2.32579
1.25e-06,2.33247e-06,1.33711,2.33247
1.255e-06,2.33914e-06,1.33376,2.33914
1.26e-06,2.34579e-06,1.33043,2.34579
1.265e-06,2.35243e-06,1.3271,2.35243
1.27e-06,2.35905e-06,1.32379,2.35905
1.275e-06,2.36565e-06,1.32048,2.36565
1.28e-06,2.37224e-06,1.31718,2.37224
1.285e-06,2.37881e-06,1.31388,2.37881
1.29e-06,2.38536e-06,1.3106,2.38536
1.295e-06,2.39189e-06,1.30732,2.39189
1.3e-06,2.39841e-06,1.30405,2.39841
1.305e-06,2.40492e-06,1.30079,2.40492
1.31e-06,2.41141e-06,1.29754,2.41141
1.315e-06,2.41788e-06,1.2943,2.41788
1.32e-06,2.42433e-06,1.29106,2.42433
1.325e-06,2.43077e-06,1.28783,2.43077
1.33e-06,2.4372e-06,1.28461,2.4372
1.335e-06,2.4436e-06,1.2814,2.4436
1.34e-06,2.44999e-06,1.2782,2.44999
1.345e-06,2.45637e-06,1.275,2.45637
1.35e-06,2.46273e-06,1.27182,2.46273
1.355e-06,2.46907e-06,1.26864,2.46907
1.36e-06,2.4754e-06,1.26546,2.4754
1.365e-06,2.48171e-06,1.2623,2.48171
1.37e-06,2.48801e-06,1.25915,2.48801
1.375e-06,2.49429e-06,1.256,2.49429
1.38e-06,2.50055e-06,1.25286,2.50055
1.385e-06,2.5068e-06,1.24973,2.5068
1.39e-06,2.51303e-06,1.2466,2.51303
1.395e-06,2.51925e-06,1.24348,2.51925
1.4e-06,2.52545e-06,1.24038,2.52545
1.405e-06,2.53164e-06,1.23727,2.53164
1.41e-06,2.53781e-06,1.23418,2.53781
1.415e-06,2.54396e-06,1.2311,2.54396
1.42e-06,2.5501e-06,1.22802,2.5501
1.425e-06,2.55623e-06,1.22495,2.55623
1.43e-06,2.56234e-06,1.22189,2.56234
1.435e-06,2.56843e-06,1.21883,2.56843
1.44e-06,2.57451e-06,1.21578,2.57451
1.445e-06,2.58057e-06,1.21274,2.58057
1.45e-06,2.58662e-06,1.20971,2.58662
1.455e-06,2.59266e-06,1.20669,2.59266
1.46e-06,2.59867e-06,1.20367,2.59867
1.465e-06,2.60468e-06,1.20066,2.60468
1.47e-06,2.61067e-06,1.19766,2.61067
1.475e-06,2.61664e-06,1.19467,2.61664
1.48e-06,2.6226e-06,1.19168,2.6226
1.485e-06,2.62854e-06,1.1887,2.62854
1.49e-06,2.63447e-06,1.18573,2.63447
1.495e-06,2.64038e-06,1.18276,2.64038
1.5e-06,2.64628e-06,1.17981,2.64628
1.505e-06,2.65217e-06,1.17686,2.65217
1.51e-06,2.65804e-06,1.17392,2.65804
1.515e-06,2.66389e-06,1.17098,2.66389
1.52e-06,2.66973e-06,1.16805,2.66973
1.525e-06,2.67556e-06,1.16513,2.67556
1.53e-06,2.68137e-06,1.16222,2.68137
1.535e-06,2.68717e-06,1.15932,2.68717
1.54e-06,2.69295e-06,1.15642,2.69295
1.545e-06,2.69872e-06,1.15353,2.69872
1.55e-06,2.70447e-06,1.15064,2.70447
1.555e-06,2.71021e-06,1.14777,2.71021
1.56e-06,2.71593e-06,1.1449,2.71593
1.565e-06,2.72164e-06,1.14203,2.72164
1.57e-06,2.72734e-06,1.13918,2.72734
1.575e-06,2.73302e-06,1.13633,2.73302
1.58e-06,2.73869e-06,1.13349,2.73869
1.585e-06,2.74434e-06,1.13066,2.74434
1.59e-06,2.74998e-06,1.12783,2.74998
1.595e-06,2.7556e-06,1.12501,2.7556
1.6e-06,2.76122e-06,1.1222,2.76122
1.605e-06,2.76681e-06,1.11939,2.76681
1.61e-06,2.7724e-06,1.11659,2.7724
1.615e-06,2.77796e-06,1.1138,2.77796
1.62e-06,2.78352e-06,1.11102,2.78352
1.625e-06,2.78906e-06,1.10824,2.78906
1.63e-06,2.79459e-06,1.10547,2.79459
1.635e-06,2.8001e-06,1.10271,2.8001
1.64e-06,2.8056e-06,1.09995,2.8056
1.645e-06,2.81109e-06,1.0972,2.81109
1.65e-06,2.81656e-06,1.09446,2.81656
1.655e-06,2.82202e-06,1.09172,2.82202
1.66e-06,2.82746e-06,1.08899,2.82746
1.665e-06,2.83289e-06,1.08627,2.83289
1.67e-06,2.83831e-06,1.08355,2.83831
1.675e-06,2.84372e-06,1.08084,2.84372
1.68e-06,2.84911e-06,1.07814,2.84911
1.685e-06,2.85448e-06,1.07545,2.85448
1.69e-06,2.85985e-06,1.07276,2.85985
1.695e-06,2.8652e-06,1.07008,2.8652
1.7e-06,2.87054e-06,1.0674,2.87054
1.705e-06,2.87586e-06,1.06473,2.87586
1.71e-06,2.88117e-06,1.06207,2.88117
1.715e-06,2.88647e-06,1.05942,2.88647
1.72e-06,2.89175e-06,1.05677,2.89175
1.725e-06,2.89702e-06,1.05412,2.89702
1.73e-06,2.90228e-06,1.05149,2.90228
1.735e-06,2.90752e-06,1.04886,2.90752
